author,comment
luxi_yes,"I feel like the cooking skip is unnecessary and risky. You risk getting the food poisoning debuff and a -2 morale. Not eating at all would be faster and only applies a small hunger debuff that can be negated in the unskippable ""lunch break"" cutscene"
Songar87,[Makes me think of this gem. ](https://youtube.com/watch?v=Yefaz8kvs94&si=EnSIkaIECMiOmarE)
ColoringBookArtist,I only do this at work. I'm very good at my job lol. But when I'm home? Takes me an hour to clean the kitchen.
gerkin123,"If I'm late to work some mornings, I'll go to my garage, crouch, and walk backwards into the corner facing the approximate direction of travel. When I then jump and turn, I clip through the wall and go soaring. I hot swap my work bag for my umbrella when I hit the apex of the arc, and then float for a couple minutes as the trees start rendering. Usually cuts off about a minute."
somepersonoverthere,"Welcome to corporate america.

If you want to really optimize, look into polyphasic sleep https://en.m.wikipedia.org/wiki/Biphasic_and_polyphasic_sleep

Or don't and live a happier life."
BarnabyColeman,FYI people do the raw egg thing all the time! It just creeps a lot of people the f out.
eeveeplays50040,He's speedrunning life alright.
Shwiftypants95,No amount of money ever bought a second of time…
DeadlyPancak3,ADHD be like
FrankieMcGigglefits,"I don't think the artist, or op, had seen a modern speedrun"
zdakat,"I've been playing Teardown and it's like that lol. ""If I take a moment  to tear down the corner of this building, I can shave a second off my time!"""
JosePawz,Need to age quicker? Pop a few sleeping pills every night
TylrLS,r/comedycemetery
Sharpshooter188,I do the first 2. lol
itwasnttmee,"Trash run, he would get to work faster if he punched a wall while crouch spamming 23 times till he fell through the map and well skated across map into his work place from the south wall. That would literally shave off 25 minutes off of his run."
LegendaryHooman,Fucking psychopath sleeping in jeans.
cops_r_cringe,turning your boss upside down like the dork he is and shaking the change out of his pockets so you can make a month's worth of money in 20 seconds and save time not working
Bruhmasterr1414,Wait who doesn’t sleep with the clothes their gonna wear the next day
AlreadyAway,In honor of AGDQ?
goodolarchie,"It's so weird to me that speedrunning has entered the mainstream zeitgeist. Eventually people realize that speedrunning is pretty cool, and I think streaming is what really did it. It was such a niche thing and I was super into it back in the 2000s. I remember when the first agdq happened, it was like I finally found my people. And I still know guys who are trying to break their own records that were set back then for games most of you rightfully have never heard of.

But one of the best things about this community is it's the opposite of Gatekeeping. You either find something cool as a way to save time on the speed run and start the grind or you're one of many Observers."
kickflip2indy,"Yeah, that's parenting in the nutshell 🤣"
Ok-Health-7096,More like salmonella speedrun💀
IceFire2050,Sleeping clothed only saves 30 seconds?
I_BE_GAMING,"My dad was always speed running in the 80s, weird..."
maki23,Adjusting everything for a night shift of gaming.
Matthy8,🤣🤣
SpHoneybadger,"Instead of eating breakfast at home eat it at work.

Working out? Work out at lunch break by having separate clothes, wipes, and deodorant.

Speed run tips extended!"
cataclysmicterrain,"clearly he isnt optimizing enough

a real speedrunner would not even sleep or eat"
stidavid123,"Sounds like me playing games like I do everyday. Now I realize I do it too much and thanks for reminding me. My only hobby, outside of watching old films, is playing games, so I do this a lot. This is very funny, I hope to see more stuff like this😬😬😬😬😬"
LilacAndElderberries,"Not true cuz gamers especially speed runners don't go out or do anything themselves while their parents continue to now do the bare minimum to keep them alive after having given up on any hope they ever had for them.

Parents probably regret not saving -40 years all because of that one mishap"
memelord793783,I was playing clash of clans a few weeks ago got 3 stars in 37 seconds in a friendly challenge he eventually just changed the layout so I couldn't shave any more time off because he couldn't stand to see someone getting a subminute 3 star on him
