author,comment
inkjet456,"If anyone here needs help as a newbie, I can help ya out! I’ve played about 5 ish wipes now so I know the game pretty well. DM me and we can run some raids :)"
the_mil,"Hell yeah man  


scav run as much as possible when you are learning, its free money"
AverageDad_86,"Welcome to Tarkov, it's fun and stressful"
ItsJustDog,Happy for you! Welcome to the community!
asnith,Need someone to play with? I'd be happy to help and teach!
CeoOfLighthouse,Love to see the amount of upvotes this post gets. A lot of us forget when we first started out and how sick it was to just SURVIVE a raid.... nice job homie.
TsRebornz,Welcome to Tarkov
Homelessdonut,I'm confused why aren't you bitching about the game like everyone else?
QueenAnneRevennge,"An easy way to reliably extract even though you don't know the map and don't know where the extracts are, is to follow the edge of the map in either direction because you will eventually be brought to extract. Works on most maps too."
Ruttley,"Laugh now, but this man is going to be absolutely gooning on us this time next year"
aerosikth,"I was there about 2 weeks ago! Now I’m getting out the majority of my raids, even on factory! All about baby steps, find a play style that suits you don’t try to follow what the chads on twitch do"
gloriusllama,"This reminds me of my kid being so excited to tell me he was able to ride his bike for the first time, but only went a few feet before falling. Welcome to tarkov my friend! Good luck we were all in your position in the beginning."
Broad-Ship,Let’s go!!!!
goonerider,"HEY MAN, i am in the same boat, i just run scavs until i am familiar with the map then start to run PMC. There is a trade off, i get a ton of money and learn high tier loot runs and if you get lost who gives a hoot, youre a scav"
senorshady,Pm me your discord and in game name ill play with you
ZMAC698,Lol
sc0tt3h,"You can hit level 3 by identifying items before even stepping into a raid. Seems you are ""addicted"" after playing the game like twice.."
byrfx,Where are you from. Do you want to play together today? I can help you a bit
lebowskipei,"Who ever down votes this doesn't appreciate the struggle, sorry you don't."
flatspotting,Maybe play through customs twice offline first lol - its super super easy to learn its just a rectangle.
JimmyNuggets,I'm level 7 and so far have 0 PMC kills! Fingers crossed I'll get my first one any day now...
MisterMagoooooo,"“Stay here, stay as long as you can”"
crakinshot,"Open this map: https://mapgenie.io/tarkov/maps/woods
you can right-click on extracts to just show those. Also highlight the caches. Kit your guy out and start a new PMC run and explicitly choose practice run. Learn the map that way without losing stuff. You can also increase the AI amount and difficulty. If you want to practice fighting, same again but on factory. If you're not confident, you can so scav runs before doing PMC."
Accomplished-Fly7837,"I'm 2,056 rubles plz teach me your ways"
Amagnumuous,"I take my scav to interchange and when I hear footsteps too close to avoid I hit F1 which makes the scav start yelling. I do this to intentionally alert whoever it is that I am a scav. Then I listen to hear if they do the same back. If I don't hear the scav call back I immediately prepare for a fight and get on VOIP to say I am a friendly scav and ask if they are friendly as well. I only resort to shooting as a scav when I think I am being engaged. So far I've rarely been killed by other player scavs, typically only when I am geared up and look like a PMC (scav with the camo pants and a black hoodie is doomed if he gets geared up). It can benefit you to keep a cowboy hat on. When I get surprised by someone up close I'll typically start doing jumping 360s to show them I'm not going to engage and buy myself time to assess the situation while I avoid any shots they might take if they are a pmc. I usually make 100-300k every time I do this and I've even met friendly PMCs and taken the co-op extract too!"
Ghauldidnothingwrong,"Hell yeah congrats dude! And welcome to hell, it’s addicting, painful and the most fun I’ve had since Halo 3."
SirKane15,Congratulations on your first survival. Now you've gotten a real taste you won't be able to stop. You will never escape from tarkov.
zeimusCS,You can get level 2 without entering a raid
Homer0721,The thing with this game is to assimilate that dying a lot is part of the mechanism of this game lol
Puzzilan,I spent my first 7 hours of the game dying on factory over and over.  Keep it up buddy
parkin_lot_pimpin,"The biggest thing when youre new to this game is just knowledge accumulation. Check out Pestily's Raid series, theres a handful of seasons to choose from, gives a nice insight"
Appropriate_Baker919,"ah man i remember when i first started, the rush you get when you make it out with anything, even just a shitty scav gun 😂, or the rush of your first player kill. This game sucks you in fast, i remember when i had like 10 hours and now im sitting at just over 3000 😂"
NUTCHIEFNUT,Hey i just started out too. Don't know much about the game but if you put something in your pouch it gets saved even if you die
SUNTZU_JoJo,"Welcome to Tarkov buddy!

Go on the EFT official discord and find some likeminded people to play with, will help a lot.

Try and find newer folks or get a 1-on-1 with an experience guy willing to teach you.

This game is hell when you're on your own completely...some simple things you could've never realised solo, like (currently there is no point slow-crouch-walking as it's as loud as walking normally) and (turning makes a twisting sound, that and ADS-ing and checking your inventory all make world sounds other players can hear FAR away {further than you think})"
Alehcks,"Bro, congrats, it's the start of something beautiful and awful! I third partied 2 2 man teams today in Interchange, I grabbed what I could, but just on those 4 bodies I was ready to go. Any player scavs who found those bodies probably thanked Jesus, so much left behind I couldn't carry D:"
lncep710n,Congratulations and every time you play is a chance for improvement.  Good luck out there.
TheKingofSoup,Once you solo squad wipe you'll be hooked forever
aling0521,Pretty much the same for me.  Bought the game yesterday. I played offline in Shoreline for a while to get a feel for the map and try to find the exfils. Finally did a scared raid and made it out with a few items. Every time I loaded in after that I was killed in under 3 minutes. Now I don't have hardly anything. lol Let's hope today is a little better.
Invicturion,The feels are real. I killed a lvl 2 Timmy yesterday on Customs... 12g to the face. No ragrats
AngelPerson,Add me if you want to I love to help players (my ethnicity is Turkish but aı speak fluent English) Dc: ACE#8444
Oknamehere_4980,"Doing good my man, there are ups and downs but it's pushing threw that matters ❤"
gggrrraaannnttt,"I'm convinced that one of the biggest barriers for newer players is getting lost and not being able to escape. I know for me, that was one of the most frustrating aspects of the game when I started."
Ivaris,Don't go customs on low level. Try woods. Customs id a PvP heavy map with mandatory PvP zones in all routes to extracts
tugrulserhat,Man I wish I could start like you :) Been like 3 years since my first day in tarkov. Now I'm just another chad lvl 40 3 weeks into wipe with %65 survival rate :/
ElHuntar,add me sandmask lets squad up lol i just started also lvl 12
ThexanR,Don’t worry man you’ll want to immediately refund the game once you start doing quests
Logan_Thackeray2,https://discord.gg/theregulators  you can join are discord we’re always welcome to new people. All skill levels here and people can help you out
Outside-Grapefruit54,Welcome to Tarkov. May your flash drives be abundant.
Presentation_Patient,Hell yea brother!
Little_Puppers,You've got this bud soon enough we'll meet you in raid and have a fun fire fight against one another
Bobolett,"If you want a partner for some very nooby duos add me! Ign: bobolet 

I've played for 2 wipes but always solo so far 
Haven't liked being grieved for my shitty callouts lol"
Tyson303,First of many
Luc1dNightmare,"make sure you save a few maps to your pc (and open them with 3D paint, it uses less RAM). Put them in the background and run the game in borderless so you can easily tab out. This sight has the best maps.

https://www.eftmaps.net/"
Gafrudal,No please stop while you're ahead
DtForrest,Learn the maps in practice mode so you don’t have to get destroyed by pmc’s and player scavs.
Crashty,Nice! what item did you get out?
logskynei,"That's awesome my dude. This is my first wipe and I had to figure shit out quick. Best advice I can give is mapgenie and scav runs to get your money up as well as to gain knowledge of loot spots, the map in general and how to do combat. My guess is your PMC is broke so scav running is a great way to get to know the maps before you bet your inventory on them"
Spirited_Ad_9588,"So innocent, so naive, so pure."
cmmcdow3ll,"The fact you got a run through on customs when your trying to survive shows you gave the same skill issue I suffer from. Going too fast. 

Slow. Down. 

Sprinting around, I will hear you and kill you. 

Running without good C&C, I can see you and kill you. 

No route planning (this comes with time and map knowledge and just playing) can help expedite your trip to the main menu. 

I’d recommend (this is what I’m currently doing with streets) loading in, find where you are on the map, then plan your full route. ONLY sprint if you: have no C&C, or are getting shot at. 

Everything else comes with time. Slow down. Hang in there pall."
KakosNikos,"That's absolutely normal. EFT is a horror game, don't let people tell it's a fps and bs like that."
Tlomz27,"Learn to scav on woods, it's a slower map that's great for money."
R-MagicMare,Lol is it bad I am thinking about playing tarkov as my next onlyfans content drop? 🙈😅
BeamsAdept,Congratulations ! Welcome to the game !
egiantmirror_skilled,Extract camp. Best way to get good juice without needing to risk anything
SunAndCigarrets,"Good job friend, I still remember being lost on woods on my first raid, nothing beats that feeling!

Just a tip I wish i was given back in the day, start on factory, learn to pvp and to fight the AI, its an easy map to learn and you will get tons of exp (if you survive). Best of luck!"
DtiChl,Good job! Don't forget to play your scav when possible since it's also useful to learn the maps and you can track where other experienced scav players check for loot.
Brosintrotogaming,Fire up that interactive Tarkov map. Super helpful to have open. Just a quick alt+tab away
Methichi,"Don’t know if someone has said this yet, grab a kit, go factory and change scavs to horde mode. Just learn how to move around in fighting situations"
StealthCatUK,Great job. Welcome to Tarkov!
Ryan_jpg,Glad to see new players can still enjoy the game
extramediumweldone,"Be patient my man. You will soon be in love, hate, anger, piss off then delete the game later."
LilithuZ,Welcome to Tarkov my friend! :D
PhigmentTV,Make sure you do scav runs too to get more experience in the map
TheGreenScreen1,"Recommend lighthouse and interchange for scav runs when you’re new. 

Interchange supermarket will give you plenty of food early so you don’t need to pay Therapist. 

Lighthouse is just GOAT for loot to make money. Always as scav  come out with 200k+. 

Streets of Tarkov the new map is also insanely good for loot but requires patience as has server/performance/hacker issues."
WannaHate,"Pro tip: always wear a headset, any kind of it. Its legit WALLHACK, nobody would be able to sneak onto you, you can even hear enemies pull out grenades, meds or reload, you can even hear them rotating in place or looting"
Exitium_Deus,The game has a huge learning curve but just focus on customs for now and keep at it. I was like you last wipe and this wipe all of that learning and building blocks are in place and I'm killing it.  If you can find some friends too that's always fun! Good luck!
No-Phase2131,"Should feel really good.
The start is the best.
Tarkov can be super frustrating but the rewarding feeling you get sometimes is strong."
Relevant_Parsnip_479,"I posted on here a while back at absolute rock bottom. I just kept trying and learning. In getting tasks done, have a stash full of guns meds and ammo, I even managed to save up for a scav junk box too at 1.1m. Never give up."
SLOGMaster9000,"This makes me really happy. I’m 5 wipes in with 1300 hours and I miss how the game used to be when I first started. Scared to make every turn, dying over and over again, the pure adrenaline rushes. It’s the only thing that keeps me playing, it’s the only game that actually makes my heart pump like a workout. Except now it only gets me going after I drop multiple people since I’m so desensitized"
Monster_Dick69_,"If you have a second monitor, tablet or even a phone use mapgenie.io they have Tarkov maps. Customs is fairly easy to find where you are by looking around. Spatial orientation is super helpful in Tarkov and may come in handy irl. 

Customs when looking at mapgenie is pretty easy to navigate. 

Woods? That was a bit more difficult since it largely looks the same depending on where you spawn"
MarkyRust,"3 key points.

- Map knowledge
- rotations
- Gunplay (when to spray, when to swing etc.)"
qdubbya,"Heck yeah man! It’s a rush. Good job.

Few things that helped me and still help me tremendously.

Tarkov Wiki - all the information you could ever need.

Pull up a map on the second monitor if you have one. If not, pull one up on your phone or tablet. I personally use mapgenie.io but they have some on the Wiki as well. 

Search EFT Ammo - it’s not the gun that matters… it’s the ammo. Learn how ammo works and how armor works. Ton of YouTube videos out there.

Search YouTube for beginning tips/keybindings..

Knowledge is power, my friend. 

In the beginning I’d just grab every item I could then search on the wiki if I needed it. You’ll get to the point you’ll know what to take. Use the wiki to show you which items you’ll need for hideout and quest items after you get more comfortable.

Also, you will die… a lot. We all die. Masochist in us all.. love getting punched in the dick by Tarkov.

Finally - just have fun. It’s a game."
TheFunkadelicOne,"Bro, 4 years ago when I first started playing this game my 1st raid was on customs. A friend of mine had already played through a wipe and sherpa'd me through the map showing me the extracts. He recorded the entire video. I just watched it before this wipe started and cheesed at how skittish I was. Now when I play any map but lighthouse and streets I just book it. After a while you'll know the spawns of the players and scavs. You'll get your timing down and know around how much time is left in the match when player scavs start to spawn in, you'll memorize all of the choke points and high traffic areas and you'll have a better feeling for the flow of the raid. Cheers bro, keep going."
fr1daydk,"Nice, I'm level 3 I get shoot in the head from nowhere everytime, I hate this game so much lol."
540565,Ahh yes sounds very familiar to my first wipe :) keep at my friend. Use the wiki for everything that's my best advice.
billydeewilly,Get some buddy
Castam3r3,Always try to have a right pick instead of left pick since on right pick only the gun and a little of the head and arm show up. while if you do a left pick you expose your whole body.
Careful-Scallion7517,Take those first baby step and find a rhythm that works for you. If it's just lurking in the shadows avoiding everyone do it. Or guns blazing do it but find that rhythm that works.
commieswine90,Hell yeah! Keep after it man!
CtL_ishere,"Factory is good for figuring out the fighting mechanics.

So you don’t have to deal with being lost and bad at the same time.

Or for me it was"
DrFox247,Goods shit
animal1988,"Man I hear you! I started last Friday... My sleep schedule and work performance has suffered, I'm setting hard boundaries for playing work nights now. it took most of last Saturday before I was finally able to extract with pliers, a screwdriver, 2 measuring tapes and a wrench on Interchange with my PMC in a night raid. I swore my heart going to beat out of my chest. when you get to that map, GOSHAN and OLI will be your best friends, extracted with a backpack full of food/drink once."
MadeNoMistake,Rosemi?
mrpurplehawk,"Congrats! Feel free to add me and I will run some raids/help you out.

mrpurplehawk"
GibbyMTG,"Offline raids are good. Go in with beat gear, hotkey your meds. And just have fun killing scavs oj factory or customs. I had a buddy try this and he went from killing 1 or 2 scavs taking a lot of damage to killing 12 and feeling way better."
bigton144,You think you can escape but you will never escape and soon you will be on the edge of darkness!!
radelrym,Hell yeah we all start somewhere
ZBDZD,Let's fucking go King!
spesh3,If u live on east coast north America dm me. I can be a guide/ guard
bregandaerthe,"Nice! I have yet to evac as a PMC.  I’ve escaped many times as a scav, even had friendly interactions with others as a scav.  PMC life is rough as a noob lol."
Mech_ENG_Lord,Repent MFer
Electrical-Reindeer4,"When do you normally play there are sometimes that are better than others. If you look at the tarkov community, the age group is all over there is a streamer in his later 50s. There is an app I use called (the hideout) that has everything in one place"
JewPhone_WhoDis,You can avoid run through if you hide and wait for the timer to reach 7 minutes
poz05,"I know this feeling, so good you'll take some time to understand everything but it's normal"
MannieGM,Checkout https://mapgenie.io/tarkov
CannyEz,"do scav runs, don't kill anything, learn maps and loot spawns, and enjoy the game, it's truly addictive."
MateriaLintellect,Surviving always feels good. That’s the endorphin hit us casuals stick around for.
TECHNOV1K1NG_tv,"Just wait til you get your first kill on a juice lord PMC. You'll be literally shaking while you scramble to take all his gear, then the rest of the raid your heart is pounding 100 bpm as you just try to get to the fucking extract but there are about a dozen scavs in your way and you blast through them with the dead chad's meta gear only to barely make it to extract with two heavy bleeds and all your limbs missing. That's when the addiction truly starts."
Bradur-iwnl-,This kind of makes me smile. Just a random dude being proud of his first survival! Get em boy!
Tru3insanity,I feel ya. Im level 3 and die horribly almost every time on pmc but im scavving loot consistently enough. Found a level 5 body armor im not gunna touch with a 10 foot pole. Making it out with that was an insane feeling.
Basaltmyers,Welcome to hell 🫡
fearlesskiller,gid gut
AceJog,"Learn shoreline, and do Scav runs in the dark."
General_Gopnik27,"Hell yeah man, soon enough you’ll be able to kill scavs with ease. Keep up the good work!"
cwilcoxson,Congrats
justwantedtoview,I ran customs offline repeatedly till I could just peck scavs while moving quick. Id never watched a guide just kept trying till I felt like I could go online. Keep going dude.
Fantasyfr3ak,"Yo, way to go! I have friends who played before I started, so it was an easy learning curve for me. Unless you just don't want to, you could always pull up a map while your playing, or even better you could always practice learning the map layouts in offline mode. Good luck to you."
Jjlred,"Congrats friend, I remember my first successful raid was one of the most exhilarating game experiences I’ve ever had.  Welcome to the club!"
willy--wanka,"Watch streamers more man, you'll get some good routes and tips to help you out."
Genuzai,"Good shit! Keep at it, this game is all about knowledge so keep building on what uyouve learned.
What country are you in? 
There's prolly some folks here that can give you some raids together to help speed up some important map knowledge of the likes of customs woods and interchange."
BlackberryStatus7944,That’s sick. I’m a level 8 and chads keep butt fucking me everytime I’m almost extracting with my challenge item
Jelenfellin9,I killed a level 2 on customs recently and stashed his gear for him. If you had an m4 with a commando rig I hope it was insured.
joecuping, I rarely play but I love watching others play. id like to get into it again but I feel like my ears will explode for how loud everything is
Toxic-Mist,"Are you... Me? 

Just got my first survive today, granted I had a Sherpa but still! 

This game is much harder solo especially if you are just starting"
AWSullivan,Nice work. This game has the lowest of lows and highest of highs. Stick with it.
WannaBee42069,"Very good, now do this a couple of time and watch streamers and youtubers playong and you will be chad in no time. You vould also search for the map on the internet for the map you are on so its easier to navigate around."
namhhgames,"When I first started, I wanted to revenge the sniper that killed me when I go beyond the map boundary in custom… I just kept looking for him 😂"
fluffhead42O,"My dude...this is my first wipe ever. I'm lol 13. Today I made the shot of my life on woods. Sks w a 4x scope...150m away inside a door just over the top of a forklift. Headshot on a lvl 40. Had to aim up just to make the shot. All my pain with this game vanquished in one shot. I'm now addicted to tarkov, have mercy on my soul"
LoanAdministrative,Roadtochad! Keep going!
peepeepoopooman347,getting your cheeks clapped today gigachad clapping cheeks tomorrow
Setesh57,"If you've got a second monitor, having Map genie open on that second monitor is a huge boon"
Ornery-Art-9474,good stuff dude you’ll only get better trust i got the game 2 weeks ago and have been having more fun with getting better
Competitive-Ad-4822,"Play on a hard scav difficulty offline. Better armor and ammo will help with surviving. Don't peak same spot twice, learn exits. Discord is nice to have people take toy though a map you don't know"
Mokk92,Id recommend watching Pestilys raid series on youtube. He has maybe 5 or something seasons where he explains how the game works!
flurmatt,You watching YouTube vids or you rawdogging it?
QuinndianaJonez,"Hahaha, I'm so sorry."
spiritriser,"Customs is a nightmare to navigate to be honest, try interchange, it's not a bad introductory map since you can easily navigate based on where the mall is in relation to you."
onlykshitij,That feeling of having absolutely no idea where you are but finding an extract is so good lol
PitrekTwojkrol,"Yoooo, nice. If you want any help with quests like protection or Keys hit me up."
frozenfrostyy,Custom stick to the whole perimeter of the map and learn some hidden stashs more confidence go inland a bit more and have a map open
DomiCrash,"Nice, do you have any youtubers to watch or guides to read to get you started? maybe to learn the map a little, the ammo system and so on. its really complex and it definitely needs time but you‘ll get there"
Lamazing1021,It only gets more addicting lol.. good work
PraporsLibido,The addiction gets far worse but its a great game. Im sitting at a 62% survival rate at level 23. This is my 3rd wipe and i remember the first couple weeks playing the game were the most punishing. Customs is extremely PVP heavy in my opinion compared to other maps. Learn Shoreline. Great loot. Pvp heavy in the resort but most of the time the rest of the map is pretty calm so you can kinda decide how you wanna play it going in. I love that map
JadenAUT,"if you want to ***practise PVP go factory***, you got pretty much every element of PVP except long range fights in there + its nearly impossible to avoid PVP. it usally doesnt take long for either you getting a kill or you dieing  to a player or scav. the map has a max raid timer of 15mins and very close spawns, so maybe check out the map in offline first. this is btw the only time you should use offline mode in my opinion. learning where other players spawn, loot early on and then roam around is an essential thing to know on any map. you will most likely die a lot while findings this out, but more and more will get a sense for the pathways players usually take. this gives you either the opportunity to engage others or even avoid them. pestily has some very helpful videos on player spawns, you should check him out.  


edit: i tend to play carefully and im anything else than a chad, got 1k hours, playing on and off for about 4 years and i only manage to have a surival rate with 30% and a KD of 2.8 so dont worry the game is hard for all of us :'D"
seth-ebear,"I would recommend factory right away, small easy to learn extracts, and you can get used to being absolutely bodied by another player"
Rude-Artist435,The games shit mate. Get out early. Developers make cheats. Sell those cheats ban half those cheats for the cheaters to buy the new cheats developers make. Just stay away.
AdvancedToe1585,Just use the wiki or genie maps bruh
