beta	mlge	ge	mlemd	emd	mlgft	gft	mlcount	count
0.1816674183430201	0.0940394247828629	0.07411929710380773	1.4231199365760203	0.8185560000000037	2.3373745716627297	2.924486539190391	217	61
0.19499888883782462	0.09900730015201416	0.0785319926241101	1.4944558370880172	0.8156800000000064	2.239091347731221	2.977758518263241	223	60
0.21241768091356353	0.08941321273288068	0.06592651798012791	1.3493230709640134	0.6938720000000032	2.16864068839985	2.64483863615435	158	49
0.2047385351217066	0.09006588093564467	0.0767370489919401	1.3026100000000087	0.8214134196540044	2.1033435953076287	2.988032446708858	169	56
0.1911801442497473	0.09500985927949122	0.07655609852702469	1.4748799497600158	0.8534420000000033	2.2132930884936877	2.8921249868845584	224	61
0.17634116388672122	0.09450675619117936	0.07352690077790859	1.4971357968000156	0.8167370000000033	1.9401269729454664	2.4923381216598886	224	61
0.1940568998666968	0.08592810621919122	0.06542813415111537	1.3753001185500158	0.757514000000005	2.122386640836631	2.6474700923122554	221	61
0.15715926650382558	0.09225728571409003	0.07125777881103737	1.4542879253760157	0.7968810000000024	2.1755650118974854	2.7746117052280197	224	61
0.17851355387250054	0.09474142611366751	0.07825729689351545	1.455631861920017	0.863643000000005	2.6148988326271065	2.8842353278960333	223	61
0.1855568992632541	0.0982585086921106	0.07296614439791278	1.502504846040027	0.7868640000000032	2.3800619021457563	2.888557259477938	209	61
0.18359415606741356	0.09200336322032844	0.07414124810546377	1.4498578317300317	0.8167550000000032	1.7834682823836026	2.7568820330838464	211	61
0.19007435594559996	0.09186052636805818	0.06455114849450286	1.3500000600000037	0.7193890000000055	1.7770989306283596	2.5127480902492	200	59
0.20475048244893052	0.09474095218153897	0.07385714393921318	1.3375740258240258	0.7647120000000033	2.379037783792002	2.773432187179963	154	51
0.1679524178268993	0.09178937979912613	0.07242917326117211	1.4284159427520158	0.7731890000000023	2.611220017851939	2.868910761311337	224	61
0.19673903116468108	0.08967930699316108	0.06468792778496883	1.4168160109440158	0.7307810000000049	2.119814320543855	2.658309384950566	224	61
0.1956709679082813	0.09183746840043883	0.06928638599523822	1.3762200353700265	0.7762430000000032	2.1776155028523436	2.9673182141820735	209	61
0.19949284695641356	0.09809178934013153	0.08002142937348217	1.586599977750016	0.8928630000000037	2.3562109979773833	3.3180267561832615	221	61
0.19605729125305854	0.08631606215826301	0.06876852787588805	1.4088000430080159	0.7704710000000023	2.129603711996563	2.6516399035018523	224	61
0.23061369792082237	0.09190842803589226	0.07549314170945498	1.361238013680025	0.7556600000000042	2.030815805568625	2.8146666375442746	133	52
0.2095026378165887	0.10364888265466614	0.08650937456929085	1.3658521023600116	0.746200000000001	2.1354496428132506	3.2008382601150203	94	35
0.2076825447646673	0.08515879429020591	0.06588117359290785	1.3269621865320134	0.7272760000000001	1.7962585630176526	2.5171724829513646	178	55
0.17809623276292216	0.09152139636191263	0.07653513636652842	1.4721917572800156	0.8050690000000024	2.0057090569372966	2.759715391170016	224	61
0.1892006388008961	0.09726419721020137	0.06908994854304082	1.421453828988037	0.7410460000000054	2.1134008460379548	2.639998831734344	214	59
0.1658790261971035	0.10020648321901506	0.06917830754473016	1.4471520285120159	0.7342330000000049	2.092431655140264	2.6950439618539552	224	61
0.2348360068964327	0.09247312247784012	0.06748889492697321	1.3505032161600137	0.6577500000000026	2.275369609506085	2.704698882447661	99	33
0.20803886771066743	0.09180592843753647	0.07368821422473759	1.3181594221740176	0.7836790000000012	2.0567648365045916	2.4754498582232203	126	47
0.20089781075117638	0.12595693165427832	0.09556100264500043	1.7038048078200125	0.9220954505280023	2.211715202061303	3.0061075182507215	65	25
0.1833949896185329	0.09199025584287951	0.06784502438448445	1.372016981508017	0.7342170000000049	2.0537668467023718	2.5096241797465844	215	61
0.20087035770638922	0.09572505035180703	0.07638384848643874	1.536155979270013	0.8343260000000032	2.287386135803608	2.7011929037206843	116	49
0.14029916677448032	0.10178800810051085	0.07846163601076718	1.5766396448640159	0.8378550000000023	2.0782062506287966	2.8289571791175856	224	61
0.20096466035818572	0.09783341713888427	0.07448502773778089	1.3351572329040025	0.7358480000000015	2.0862228995203123	2.6107711957109077	157	53
0.18732360105634197	0.0846592182440437	0.06776930000923699	1.3693022485560375	0.7868640000000023	1.9702621104548268	2.7357857747633085	219	61
0.18721087051864868	0.09474537105920822	0.0694925988422146	1.4447038746720169	0.7249330000000023	2.0934451593258565	2.760326309877515	223	61
0.19029067389332435	0.07859202517531082	0.0667941176711699	1.2829283590080156	0.7613600000000024	1.4234895238200496	2.3222777309050966	224	61
0.16585317086396362	0.1067634271114543	0.08109465573109605	1.5578874516480157	0.7926360000000032	1.4968555773822767	2.6593805867785343	224	61
0.20460902403458506	0.08935344542994769	0.06565615739556939	1.2632842665300166	0.6971230000000022	2.1721350177006835	2.6286231521312797	150	47
0.2232454238427141	0.1553153001444645	0.12316598722514756	1.7937496125000016	0.9670960000000017	2.39414362100406	4.124921275123001	32	19
0.20321624905691923	0.09078307209873195	0.0705170200784827	1.2645084004560023	0.7071800000000028	1.8676750790714423	2.597788634255388	157	55
0.2097959644068511	0.09216431910409383	0.07192401747656474	1.4264719541760156	0.7983130000000054	2.0301639127383995	2.5974199873107455	166	56
0.20107283761078282	0.08617656671349351	0.07271529241207772	1.1470320000000136	0.6843124098030003	2.3428746097704294	2.8654546058302293	121	34
0.15781965275863413	0.0879990005582722	0.06704058700219383	1.3543201805760157	0.7444340000000031	1.9949038682248115	2.5865450157812773	224	61
0.1829101661983864	0.0877235968582634	0.06383066152406547	1.2932383067220166	0.7033520000000028	2.3929866685327044	2.4514289797055184	150	55
0.1710005198217833	0.09003562132681876	0.0735190828831826	1.3971839555520158	0.8229150000000037	1.9454604397285495	2.8140155684652264	224	61
0.17936088656400348	0.10002356042360544	0.07182934343992681	1.4957747349300285	0.8150860000000023	1.8844878917676955	2.8011304435018647	222	61
0.20107609721466824	0.0985411536433058	0.07340548928010457	1.4097858211680367	0.8222200000000055	2.378046060504704	2.788923523799613	189	60
0.174908812255612	0.10448908021332158	0.08565004781084778	1.4824978962420283	0.8934100000000024	2.43132868046454	2.849941635453687	218	61
0.17365526193238176	0.09058996057842758	0.07241833513545941	1.4373279074880159	0.808427000000005	2.4976959607654177	2.8374308907845904	224	61
0.181725297814844	0.08688132503206762	0.07232726762343271	1.4302559839680158	0.804975000000005	1.9740899133718777	2.6070945057776025	224	61
0.17841330571566205	0.08606888767911287	0.06939483212795747	1.3944961805760159	0.767019000000005	2.265153074788668	2.714117445578835	224	61
0.15169637553672485	0.08910242381432339	0.07007669243919191	1.3829122536960157	0.760966000000005	1.9600955223528023	2.253181097576518	224	61
0.18246384735428953	0.08653240612659155	0.06832964359602721	1.3574251224000211	0.7341550000000023	1.989750264217518	2.319713853692683	201	59
0.20621929404577866	0.14646538330365036	0.12062505568259324	1.6941118235040018	0.9999980000000012	3.0642377327329653	2.8547084555546127	17	11
0.1682426153330168	0.0967856076612792	0.07775591800667372	1.4998879891200159	0.8668930000000032	2.343809490955756	3.141564044919894	224	61
0.18626180576538745	0.08270639963719799	0.06504653732988123	1.3445282033280157	0.7196500000000022	2.098801127971091	2.2762511997248955	224	61
0.2064279071750762	0.09916013755055905	0.08018429592133146	1.5060321663720018	0.849679699344001	2.109448933943561	3.1564023900046276	107	36
0.18421080643760865	0.09373306632938609	0.06495004211088994	1.4097120283200157	0.7212920000000049	2.45945896533929	2.8696504485082803	224	61
0.22193970001358093	0.09364355526328667	0.06995359036931251	1.3571181000840171	0.7479000000000031	2.2043402616424186	2.8966791893113744	140	42
0.17074162232183898	0.0942857920005496	0.06830929377163594	1.451069860638017	0.7965990000000023	2.3055977906587635	2.4421915663407217	215	59
0.20277674861597522	0.09151642135407116	0.06744739221926283	1.3252563654780232	0.7547200000000004	2.197905951181198	2.4016098446322163	162	53
0.17763603123497076	0.09346863462765985	0.06826495921109003	1.3972321160640158	0.773907000000005	2.021681828046112	2.6389144927071455	224	61
0.19993947684164912	0.08908089663957787	0.06702756919702953	1.3548140300100215	0.754062000000005	2.296742512888694	2.508086723732528	207	61
0.216049837441263	0.1091443137064825	0.07588604659915622	1.451199990180004	0.6602990000000001	2.29765825798851	2.6315093877073714	82	35
0.19622476643415693	0.09317239691548432	0.0828448604513383	1.4248480502400185	0.8749930000000059	2.2395068467312123	3.2320853313938236	192	56
0.18241657876872103	0.0913509532742433	0.0724555537891099	1.4126098986300237	0.7722130000000054	2.3444031904366516	2.561479423980948	213	60
0.18162316278174925	0.09071482246807734	0.06820252200410024	1.4023940901480376	0.7833250000000055	2.123752519107078	2.7926242324308497	219	60
0.2063299341655612	0.1057757318275207	0.08203999729334846	1.4832950000000076	0.7884440000000018	1.732890216485325	3.0553403709658	60	26
0.15978600634680995	0.09581764513815974	0.07020083538664212	1.4641598803200158	0.770471000000005	1.920054867321187	2.5758630903619935	224	61
0.2157228771857702	0.09444744735601365	0.06278998184410277	1.385085989142015	0.6769090000000032	2.2257564847991573	2.470539505141366	148	52
0.20987201676628772	0.13133866855437387	0.07539262494944027	1.7065953434160026	0.7086120000000028	2.6010638208929344	2.3294236670175352	53	29
0.186242573475873	0.08967338577885606	0.06989086245175703	1.4110400981520168	0.7376850000000023	2.1679011105597668	2.708810242096295	223	61
0.16154331967907629	0.08507059756687525	0.07091158978118696	1.3525762089600157	0.8032570000000023	1.979487370317786	2.873782702061116	224	61
0.18138033277315946	0.09225546932187213	0.07461542945178443	1.4462718127680159	0.7970860000000033	1.7638622395506578	2.8950299621712783	224	61
0.16614530908280775	0.1004648123923369	0.08316615981367091	1.4801758591680159	0.8341070000000033	2.7385676105945924	2.9729713334910834	224	61
0.19413357196453	0.09146216625342736	0.0700354097595859	1.4023440762120165	0.7833250000000082	2.09563945076925	2.854932433972312	210	60
0.1881814747832497	0.09064923565514783	0.06901859569654523	1.3594860904800163	0.7376850000000023	2.2706715660747565	2.6086536055002902	210	61
0.1773208124663555	0.0937940236725346	0.07101861684649563	1.445214973110027	0.8041630000000024	2.2058002898106106	2.726431745774149	220	61
0.20734712630935417	0.08526350223077801	0.06898490500110693	1.2461043763860098	0.7505430000000044	1.858570391558785	2.576763430734254	169	54
0.18970236078565977	0.0876802605822502	0.06644713023221968	1.3989600605760157	0.7342330000000049	2.0372924950173963	2.6426350309320106	224	61
0.20536861613023816	0.0995086989811095	0.07177142135628072	1.349332161912015	0.7105320000000009	2.1618446433901153	2.8067779080408544	81	38
0.20887831228616954	0.10512371223150058	0.08127499689827862	1.469184053814011	0.7861967569050022	2.1721380265848516	3.0816870786894897	78	29
0.18479181731193497	0.10320801413328083	0.07822147520973523	1.5580496419920171	0.8534420000000033	2.072165183563787	2.40223378740401	215	61
0.18704111057006625	0.09580567404309172	0.07495979755948914	1.4527399155600236	0.821368000000005	2.3914850254970226	2.573413966180428	213	61
0.19517863756746018	0.09582511505301304	0.0650312308799183	1.3788000966000211	0.7048720000000023	1.992620430687518	2.3134142552783814	201	61
0.1690026973964143	0.08856412745130297	0.07680982109819286	1.3972159822080157	0.8185560000000037	1.9267404575640543	2.8544401591339765	224	61
0.15653732228310005	0.0890832637359681	0.06996765766100517	1.4677278926400157	0.7858870000000032	2.2150124587963282	2.6564852928868157	224	61
0.1923089365019809	0.09708749956120977	0.07123690736978872	1.477095036180027	0.7761910000000024	2.126122815416967	2.344823759325034	220	61
0.20209382198282957	0.09000312438572332	0.06486949768338562	1.3386700000000018	0.7120104036360019	2.0677594885472947	2.635508093474982	157	49
0.18515838606391102	0.08362811891883334	0.0639952225504954	1.3259752629000157	0.7457560000000044	1.9215919841943514	2.6942389556001234	221	59
0.2040598648347207	0.0848428384292158	0.0687165834182698	1.3019252012640166	0.7288030000000023	2.018508906561924	2.5650047815280463	193	59
0.19856861391956648	0.09392953037815528	0.07198085306443679	1.3524800360160165	0.7616450000000032	2.3625177332965737	2.9243657706702626	195	58
0.21269196678470212	0.08708737619599394	0.06087637652325791	1.2436312376100016	0.6046560000000031	2.078550143459815	2.4681997742841166	128	43
0.19125090509678228	0.09779349783039207	0.07106498064989258	1.4594917782120378	0.7668130000000024	2.0687295541615627	2.476965421720696	219	61
0.1970121740518846	0.08882659706017547	0.061865402239761544	1.338731280816015	0.699990000000008	2.4569404285406344	2.4845263831527276	198	60
0.17099604173179556	0.10277592330866892	0.08659522183949801	1.5641435823360157	0.9278370000000038	2.23358382492251	3.415437991530506	224	61
0.177947121255137	0.09931885291259303	0.08069735789938547	1.5516156592320158	0.8897690000000024	1.9873588702875278	2.754271288192226	224	61
0.2127744582945686	0.08742789226105296	0.06383492401446339	1.2918863809560077	0.6700000000000013	2.1132664167184374	2.457976260884282	137	50
0.20104669911588086	0.0857359057309335	0.06377593892339642	1.2800613205920102	0.6895480000000023	1.8671422314617698	2.5277798410177637	161	51
0.20677858301307137	0.09462652162265128	0.0711418812848965	1.3748399539800145	0.7279040000000012	2.329645463664723	2.9729340423161763	163	53
0.16725039805889283	0.09262343087720304	0.07265795634105876	1.3853500487880037	0.8205750000000064	2.013948649452905	2.7173135750245634	205	60
0.20902476053292698	0.1014981151274517	0.06894482062795804	1.4832122492520086	0.7249740000000022	2.4961652097447655	2.760951064002019	138	48
0.21082484406499052	0.09081761797903457	0.06161311206948358	1.283863210902009	0.6808420000000013	2.0756818526659977	2.631095584429626	112	47
0.21177130730288865	0.08457675713380465	0.0780570829347291	1.2381044645640165	0.8333130000000039	2.3466975386957727	3.5571038073277697	170	54
0.14711377708797696	0.0969605196008673	0.07196966891279895	1.5596796375360158	0.8232910000000023	2.082742695215796	2.697377299073488	224	61
0.18073767822977754	0.08644085386683353	0.07323124306664389	1.3678250670000158	0.8360430000000032	2.1955659674110497	3.0658315421676523	221	61
0.1522355755533288	0.10135204991974188	0.08129465183385094	1.4855359503360157	0.8104070000000032	1.9612226839668818	2.9321501599165902	224	61
0.19449370214656972	0.09130124213027414	0.07983547842849535	1.3990500778500157	0.8657300000000032	2.1468281196004573	2.8582499908576615	221	61
0.21357703007445408	0.10604594889246391	0.08238868747310134	1.5761451239100104	0.7819480000000002	2.4044483934952954	3.2468657681882562	84	28
0.19669464142896542	0.10264420318278653	0.0788366209813406	1.5134918827440278	0.8560830000000055	2.3521569308928787	3.057106483392743	191	56
0.18905671099068969	0.08425788289494815	0.06299098356036847	1.3614720984000157	0.7212920000000049	1.663564656816169	2.440495884198063	224	61
0.17627548933988396	0.09899406920380789	0.07292527748777906	1.44810669811204	0.7876293948210035	2.666078108672632	3.068499093610987	212	59
0.20625411735289664	0.09311501520606542	0.07132989230392094	1.3796000109000202	0.7583060000000063	2.0003784685489077	2.781610413811156	199	60
0.17886850882016603	0.08829100857232573	0.0686462315259943	1.4016640715520157	0.8003620000000032	2.162936285282776	2.6474340073977856	224	61
0.18953558620061828	0.09665278085038416	0.08692982153218377	1.500954896730017	0.9266900000000033	2.023759042372932	2.956446530603897	182	58
0.22339074337573644	0.10536133360397583	0.07347001757520982	1.500000000000009	0.7293070000000028	2.0573434250252984	2.808126439856786	80	35
0.1455781008580867	0.08959831217162628	0.08154261747628304	1.4400478644480157	0.9374730000000033	2.031092997655405	2.6623850276111076	224	61
0.20836742207351105	0.09179871553028417	0.06669123209320574	1.3733559764760168	0.7333240000000063	2.003963943190436	2.441173214905894	188	60
0.16886858105981575	0.09149209627457268	0.06743945417171777	1.3725119891520376	0.7112580000000023	2.2794146479488417	2.8251563304503384	219	61
0.2116410890478105	0.08737357344481736	0.06884556524880911	1.2750002250000172	0.7671514166640027	2.1593257462253574	2.9113101627385363	160	51
0.2042951846213544	0.08726233493722255	0.06948951913951754	1.350628214352007	0.7475430000000023	2.2047360727124183	2.5090327599309656	141	54
0.1863267907586623	0.08782074344359765	0.07082260828923932	1.3873759947840159	0.7820330000000032	2.1953142151007015	2.9519733561540558	224	61
0.15914683443201696	0.08042489503882734	0.06700631174675518	1.2999043392960157	0.7434570000000031	2.1721247180733894	2.862333327276671	224	61
0.184711178747277	0.09420638492085294	0.07518272283896006	1.4544279080520377	0.8196330000000024	2.286513183190679	2.7686291261738196	219	61
0.18846090648910974	0.11438647705792064	0.08023660492757714	1.6203035803200205	0.7993850000000032	2.4144515079480096	2.994970218749501	217	61
0.2059280977660223	0.10879166301930086	0.07303814355818061	1.5812749036500129	0.7888810000000013	2.449741065372189	2.8166651013118895	118	45
0.19051815410026654	0.09087536434643534	0.06810887453129633	1.4283679709760169	0.7696500000000024	2.231214177069686	2.474842661771268	223	61
0.19689689340059296	0.09847664546666632	0.0669231210297782	1.4490049220700236	0.735955000000008	2.22324093221797	2.4075237059063976	213	60
0.20062521554500148	0.09202411141490333	0.0736405193683088	1.3243201388760037	0.7522630000000042	1.6758361126908556	2.3555414655863705	164	52
0.2122880277636245	0.08608876529122754	0.06865325204961392	1.26621133499401	0.7000000000000022	2.016427163841334	2.5327529674815255	169	50
0.20335498756682682	0.09313610037911915	0.06761746530803742	1.3654321613520217	0.7704710000000023	2.0545251296678546	2.46286086875325	207	61
0.1758158577125816	0.09790393507526442	0.06881629837633664	1.432355909328017	0.7772200000000032	1.7192353220050054	2.7441260583717533	223	61
0.2079306248943926	0.0927837155607229	0.07530789325421322	1.3756732189140086	0.7529494612800025	2.181879488917789	2.710269084882074	111	42
0.19577635829733353	0.0940302667466702	0.06734153695308363	1.3694801122080036	0.7154220000000023	1.8359425698657916	2.3332733095519664	205	59
0.24099654508940266	0.0872561845055802	0.06349860151741898	1.2738003393000084	0.6600000000000013	2.146196232151192	2.988713730554153	138	50
0.2103110071025756	0.0872022677416711	0.07637908770700566	1.302510328200017	0.8078430000000036	2.166896885734006	2.7662500246373045	156	51
0.1732681909569792	0.09173007686627298	0.07961749694171712	1.4409280591680158	0.8408560000000033	2.0134800378958593	2.8245751597027344	224	61
0.2080304526449352	0.09993828597858576	0.07483886589589049	1.4828290111320137	0.7036924074120029	2.6543459703946755	2.8685042615193876	73	27
0.1908126387821355	0.08862318995983241	0.06899119840724732	1.3543202073600158	0.7704710000000023	1.9678458866540822	2.750904885907442	224	61
0.19158957293600942	0.08798781269036338	0.07170934935991653	1.4115539070780172	0.8032570000000032	1.9811183837274513	2.7709426500191796	215	61
0.23143904263015389	0.09778273359316603	0.08066796027141215	1.3151324430480096	0.7314009999999996	2.2101631261042796	2.5710211576297515	79	29
0.1942819043859108	0.09452655874557456	0.06988871862847176	1.3509040647840183	0.7086860000000049	1.4183711486668256	2.401742156708193	192	58
0.20844524188616095	0.09030838370386217	0.07383598059645112	1.416585173352017	0.7884470000000042	2.070362764619382	3.0597005429672444	150	52
0.2176818664461275	0.09482074916064619	0.07278900842081808	1.3657289685000134	0.7617630000000055	1.9320589221823459	2.6481698216795024	190	59
0.21185036222760012	0.08189391003070744	0.06485120613575521	1.2966203588700143	0.7090360000000012	1.819313570039266	2.8601343664265046	163	53
0.20580106476547277	0.08466733480313467	0.06868654547026387	1.3380482191080165	0.735955000000008	2.1663832523761832	2.59530748997186	210	60
0.22225140299043403	0.08202308483513147	0.07433353854345902	1.214715000000006	0.7771634429310017	2.3413510027608724	2.900700722486778	135	46
0.20051634557875195	0.08997622557607486	0.06342092470628126	1.2919290000000063	0.6599920000000039	1.5509016365263142	2.040900545419389	119	50
0.1737786546231369	0.0860387963840849	0.06793803897794726	1.4061602678400158	0.7376850000000023	2.149846203050553	2.5250654666622254	224	61
0.18275939344817896	0.09607028860799101	0.07754986929344344	1.4653439170560205	0.8104070000000032	1.8989279689342489	2.862064642961646	217	61
0.17348729837918825	0.09391105029443049	0.06492987743503345	1.4547298593900284	0.7281800000000049	2.253198829536768	2.588219169400945	222	61
0.19406027956963817	0.08848366639339425	0.06630389197736558	1.3372202429280038	0.7166420000000053	2.2425319853291805	2.576642726922345	206	60
0.16742134313827925	0.10062810865085277	0.07900074029512386	1.432092846876022	0.7754810000000064	2.3920193507212937	2.9666171210767733	207	60
0.2141994766211272	0.08691192614794911	0.0635054923850246	1.3157062168320084	0.7212920000000023	1.790234210912664	2.422907482062668	203	61
0.17249055949661604	0.0925401853371235	0.07360515425031258	1.4772549254700285	0.8544750000000032	2.2417702313690815	3.1336924386701805	222	61
0.18211760867170332	0.09227777218389226	0.06641473045858584	1.4123838947520158	0.7413260000000023	2.3287501351109827	2.841740644562104	224	61
0.20333606638229537	0.11513362051289416	0.10035504533124964	1.649999625000011	0.9404680000000007	2.358278866956874	3.9224198300071142	80	28
0.20258941346101259	0.08895145397856996	0.07153317857248477	1.4078879395200157	0.7650010000000024	1.917807164039077	2.610294584736669	224	61
0.19166652317744037	0.08869435795871568	0.06278681316091117	1.3730720520000157	0.7212920000000023	1.9814028105179988	2.462447712393161	224	61
0.18772188317565242	0.10623974020643956	0.07067145678121108	1.4592248916000203	0.7531550000000024	1.860990322920111	2.5140935657573693	199	61
0.18149550541756565	0.09467597876792912	0.07222360168201203	1.5025118825280157	0.7804710000000024	2.286951084507856	2.601063232455531	224	61
0.21578530449171882	0.10511025501240961	0.06987256663030927	1.4588121037560098	0.662500000000001	2.405830504160468	2.905674659942826	79	32
0.19579644109435018	0.09289808375352682	0.06759881954206647	1.4918029348860171	0.7333240000000063	2.1626262830419436	2.8852912312934897	215	60
0.2041556771003522	0.12872168770279774	0.0802856395610863	1.616620208322004	0.7222280000000028	2.406655751905185	2.7679869635904306	48	24
0.20173603426293707	0.08645234579976567	0.06694860219164717	1.3411641941160164	0.7499910000000054	2.0311102033390798	2.636820221517183	204	60
0.21420551212101374	0.08163791233500511	0.06205449604015826	1.3042802934900215	0.7048990000000023	2.1338233907736974	2.7127280161750225	184	61
0.228135204038647	0.08625160033267526	0.0682002727099668	1.2582495664080084	0.7286874341040018	2.13461289820043	2.6343680520203625	120	43
0.17055785281892472	0.0856398615988372	0.06902315662239086	1.3678251484500157	0.7440440000000023	1.8942152491796433	2.5289480515239187	221	61
0.1658866237379153	0.11181761430604152	0.08833314729637023	1.6292634876480159	0.8950510000000037	2.217947834455823	3.273754316485286	224	61
0.16207847285723206	0.08962867096652062	0.06289525677263204	1.3498561661760158	0.7048990000000023	2.1024117515870975	2.6338237728669593	224	61
0.226834342362437	0.12031475016164882	0.10391552606421549	1.6843749937500019	0.9034000000000013	2.504161855029321	3.6873945200422122	64	22
0.1975037531660029	0.09749433225463645	0.08002844647351944	1.4095041197760203	0.7722190000000053	1.82086311376222	2.5298628159700662	217	60
0.2298679128245244	0.17411986350202113	0.13967363080195003	2.075000000000002	1.1682670000000008	2.9350919224072696	4.7796739337849665	32	13
0.22827475267606978	0.11706763627156767	0.08244568529472678	1.600000000000002	0.5947756895400008	2.394430570607253	2.739896027661127	50	17
